entry,stratum,condition_label,condition_order,primary_outcome,condition_id,confidence_level,denominator,estimate,experiment_run_id,interval_method,lower,mcse,metric,numerator,population,uncertainty_unavailable_reason,unit,upper
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq1,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq2,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq3,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq3,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,24h every 60 minutes,5,delta_legacy_ge1,441020590b8913e956258f86d308ad4096a29167fbdf78f0e7be53a189be0168,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq4,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge1,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge2,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge3,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq0,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_eq3,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,suppressed_only,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,no_qualifying_data,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,,2000,88.015,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,,,0.0817020508466971,qualifying_pf_count,,all_patients,,records,
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,missing_baseline,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_legacy_ge1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_ge1,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_legacy_ge2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_ge2,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-4,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-3,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-3,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-2,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-1,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,delta_signed_eq0,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,delta_evaluable_eq0,2000,acute_and_baseline_evaluable,,probability,1.0
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq1,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq2,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq3,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq3,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 15 minutes,3,delta_legacy_ge1,600c51fb8f1b5f64a52d732919cb9bb46b527602bf12acf2f6c20494ce99051e,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq4,0,acute_and_baseline_evaluable,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge1,2000,all_patients,,probability,1.0
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge2,2000,all_patients,,probability,1.0
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge3,2000,all_patients,,probability,1.0
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq0,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_eq3,2000,all_patients,,probability,1.0
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,suppressed_only,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,no_qualifying_data,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,,2000,88.015,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,,,0.0817020508466971,qualifying_pf_count,,all_patients,,records,
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0825,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.07122770865268221,0.006153519960474004,missing_baseline,165,all_patients,,probability,0.095373025827164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0825,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.07122770865268221,0.006153519960474004,delta_legacy_ge1,165,all_patients,,probability,0.095373025827164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_ge1,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0825,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.07122770865268221,0.006153519960474004,delta_legacy_ge2,165,all_patients,,probability,0.095373025827164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_ge2,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-4,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-3,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-3,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-2,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq-1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq-1,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.9175,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.904626974172836,0.006153519960474004,delta_signed_eq0,1835,all_patients,,probability,0.9287722913473179
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.997910935278152,0.0,delta_evaluable_eq0,1835,acute_and_baseline_evaluable,,probability,1.0
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq1,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq2,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq2,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0825,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.07122770865268221,0.006153519960474004,delta_signed_eq3,165,all_patients,,probability,0.095373025827164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq3,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_signed_eq4,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,1h every 60 minutes,2,delta_legacy_ge1,858fa755ca71e95eda5bedc1d2c23651621b0efed9d3225d36f11030cde4158b,0.95,1835,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,delta_evaluable_eq4,0,acute_and_baseline_evaluable,,probability,0.002089064721848164
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge1,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge2,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,1.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.9980829527187471,0.0,score_ge3,2000,all_patients,,probability,1.0
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq0,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq1,0,all_patients,,probability,0.0019170472812529344
E5_opportunity,imv,6h every 60 minutes,4,delta_legacy_ge1,9598f2c20ae6761fd2d4c63ca5fc7facec29a72c808eac093cc110184547a2d6,0.95,2000,0.0,4edd2c9b83f64667087f319be2970277e479c9b30efc130a50c9187bb279734a,wilson,0.0,0.0,score_eq2,0,all_patients,,probability,0.0019170472812529344
